area,date,interest,isPartial,brand,super_brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
ZA,2017-08-13,24,False,Sealy,own,2017,8,32,0,3.5,24.0
ZA,2017-08-20,55,False,Sealy,own,2017,8,33,0,3.5,55.0
ZA,2017-08-27,23,False,Sealy,own,2017,8,34,0,3.5,23.0
ZA,2017-09-03,16,False,Sealy,own,2017,9,35,0,3.5,16.0
ZA,2017-09-10,8,False,Sealy,own,2017,9,36,0,3.5,8.0
ZA,2017-09-17,8,False,Sealy,own,2017,9,37,0,3.5,8.0
ZA,2017-09-24,25,False,Sealy,own,2017,9,38,0,3.5,25.0
ZA,2017-10-01,24,False,Sealy,own,2017,10,39,0,3.5,24.0
ZA,2017-10-08,8,False,Sealy,own,2017,10,40,0,3.5,8.0
ZA,2017-10-15,23,False,Sealy,own,2017,10,41,0,3.5,23.0
ZA,2017-10-22,0,False,Sealy,own,2017,10,42,1,3.5,3.5
ZA,2017-10-29,39,False,Sealy,own,2017,10,43,0,3.5,39.0
ZA,2017-11-05,0,False,Sealy,own,2017,11,44,1,3.5,3.5
ZA,2017-11-12,40,False,Sealy,own,2017,11,45,0,3.5,40.0
ZA,2017-11-19,33,False,Sealy,own,2017,11,46,0,3.5,33.0
ZA,2017-11-26,16,False,Sealy,own,2017,11,47,0,3.5,16.0
ZA,2017-12-03,8,False,Sealy,own,2017,12,48,0,3.5,8.0
ZA,2017-12-10,35,False,Sealy,own,2017,12,49,0,3.5,35.0
ZA,2017-12-17,18,False,Sealy,own,2017,12,50,0,3.5,18.0
ZA,2017-12-24,11,False,Sealy,own,2017,12,51,0,3.5,11.0
ZA,2017-12-31,9,False,Sealy,own,2017,12,52,0,3.5,9.0
ZA-EC,2017-01-01,0,False,Sealy,own,2017,1,52,1,3.5,3.5
ZA-EC,2017-01-08,0,False,Sealy,own,2017,1,1,1,3.5,3.5
ZA-EC,2017-01-15,0,False,Sealy,own,2017,1,2,1,3.5,3.5
ZA-EC,2017-01-22,0,False,Sealy,own,2017,1,3,1,3.5,3.5
ZA-EC,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-EC,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-EC,2017-02-12,0,False,Sealy,own,2017,2,6,1,3.5,3.5
ZA-EC,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-EC,2017-02-26,0,False,Sealy,own,2017,2,8,1,3.5,3.5
ZA-EC,2017-03-05,0,False,Sealy,own,2017,3,9,1,3.5,3.5
ZA-EC,2017-03-12,0,False,Sealy,own,2017,3,10,1,3.5,3.5
ZA-EC,2017-03-19,96,False,Sealy,own,2017,3,11,0,3.5,96.0
ZA-EC,2017-03-26,0,False,Sealy,own,2017,3,12,1,3.5,3.5
ZA-EC,2017-04-02,0,False,Sealy,own,2017,4,13,1,3.5,3.5
ZA-EC,2017-04-09,0,False,Sealy,own,2017,4,14,1,3.5,3.5
ZA-EC,2017-04-16,0,False,Sealy,own,2017,4,15,1,3.5,3.5
ZA-EC,2017-04-23,0,False,Sealy,own,2017,4,16,1,3.5,3.5
ZA-EC,2017-04-30,0,False,Sealy,own,2017,4,17,1,3.5,3.5
ZA-EC,2017-05-07,0,False,Sealy,own,2017,5,18,1,3.5,3.5
ZA-EC,2017-05-14,0,False,Sealy,own,2017,5,19,1,3.5,3.5
ZA-EC,2017-05-21,0,False,Sealy,own,2017,5,20,1,3.5,3.5
ZA-EC,2017-05-28,0,False,Sealy,own,2017,5,21,1,3.5,3.5
ZA-EC,2017-06-04,0,False,Sealy,own,2017,6,22,1,3.5,3.5
ZA-EC,2017-06-11,0,False,Sealy,own,2017,6,23,1,3.5,3.5
ZA-EC,2017-06-18,0,False,Sealy,own,2017,6,24,1,3.5,3.5
ZA-EC,2017-06-25,0,False,Sealy,own,2017,6,25,1,3.5,3.5
ZA-EC,2017-07-02,0,False,Sealy,own,2017,7,26,1,3.5,3.5
ZA-EC,2017-07-09,0,False,Sealy,own,2017,7,27,1,3.5,3.5
ZA-EC,2017-07-16,100,False,Sealy,own,2017,7,28,0,3.5,100.0
ZA-EC,2017-07-23,0,False,Sealy,own,2017,7,29,1,3.5,3.5
ZA-EC,2017-07-30,0,False,Sealy,own,2017,7,30,1,3.5,3.5
ZA-EC,2017-08-06,0,False,Sealy,own,2017,8,31,1,3.5,3.5
ZA-EC,2017-08-13,0,False,Sealy,own,2017,8,32,1,3.5,3.5
ZA-EC,2017-08-20,0,False,Sealy,own,2017,8,33,1,3.5,3.5
ZA-EC,2017-08-27,0,False,Sealy,own,2017,8,34,1,3.5,3.5
ZA-EC,2017-09-03,0,False,Sealy,own,2017,9,35,1,3.5,3.5
ZA-EC,2017-09-10,0,False,Sealy,own,2017,9,36,1,3.5,3.5
ZA-EC,2017-09-17,92,False,Sealy,own,2017,9,37,0,3.5,92.0
ZA-EC,2017-09-24,0,False,Sealy,own,2017,9,38,1,3.5,3.5
ZA-EC,2017-10-01,0,False,Sealy,own,2017,10,39,1,3.5,3.5
ZA-EC,2017-10-08,0,False,Sealy,own,2017,10,40,1,3.5,3.5
ZA-EC,2017-10-15,0,False,Sealy,own,2017,10,41,1,3.5,3.5
ZA-EC,2017-10-22,0,False,Sealy,own,2017,10,42,1,3.5,3.5
ZA-EC,2017-10-29,0,False,Sealy,own,2017,10,43,1,3.5,3.5
ZA-EC,2017-11-05,0,False,Sealy,own,2017,11,44,1,3.5,3.5
ZA-EC,2017-11-12,0,False,Sealy,own,2017,11,45,1,3.5,3.5
ZA-EC,2017-11-19,0,False,Sealy,own,2017,11,46,1,3.5,3.5
ZA-EC,2017-11-26,0,False,Sealy,own,2017,11,47,1,3.5,3.5
ZA-EC,2017-12-03,0,False,Sealy,own,2017,12,48,1,3.5,3.5
ZA-EC,2017-12-10,0,False,Sealy,own,2017,12,49,1,3.5,3.5
ZA-EC,2017-12-17,0,False,Sealy,own,2017,12,50,1,3.5,3.5
ZA-EC,2017-12-24,0,False,Sealy,own,2017,12,51,1,3.5,3.5
ZA-EC,2017-12-31,0,False,Sealy,own,2017,12,52,1,3.5,3.5
ZA-FS,2017-01-01,0,False,Sealy,own,2017,1,52,1,3.5,3.5
ZA-FS,2017-01-08,0,False,Sealy,own,2017,1,1,1,3.5,3.5
ZA-FS,2017-01-15,0,False,Sealy,own,2017,1,2,1,3.5,3.5
ZA-FS,2017-01-22,0,False,Sealy,own,2017,1,3,1,3.5,3.5
ZA-FS,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-FS,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-FS,2017-02-12,0,False,Sealy,own,2017,2,6,1,3.5,3.5
ZA-FS,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-FS,2017-02-26,0,False,Sealy,own,2017,2,8,1,3.5,3.5
ZA-FS,2017-03-05,0,False,Sealy,own,2017,3,9,1,3.5,3.5
ZA-FS,2017-03-12,0,False,Sealy,own,2017,3,10,1,3.5,3.5
ZA-FS,2017-03-19,0,False,Sealy,own,2017,3,11,1,3.5,3.5
ZA-FS,2017-03-26,0,False,Sealy,own,2017,3,12,1,3.5,3.5
ZA-FS,2017-04-02,0,False,Sealy,own,2017,4,13,1,3.5,3.5
ZA-FS,2017-04-09,0,False,Sealy,own,2017,4,14,1,3.5,3.5
ZA-FS,2017-04-16,0,False,Sealy,own,2017,4,15,1,3.5,3.5
ZA-FS,2017-04-23,0,False,Sealy,own,2017,4,16,1,3.5,3.5
ZA-FS,2017-04-30,0,False,Sealy,own,2017,4,17,1,3.5,3.5
ZA-FS,2017-05-07,0,False,Sealy,own,2017,5,18,1,3.5,3.5
ZA-FS,2017-05-14,0,False,Sealy,own,2017,5,19,1,3.5,3.5
ZA-FS,2017-05-21,0,False,Sealy,own,2017,5,20,1,3.5,3.5
ZA-FS,2017-05-28,0,False,Sealy,own,2017,5,21,1,3.5,3.5
ZA-FS,2017-06-04,0,False,Sealy,own,2017,6,22,1,3.5,3.5
ZA-FS,2017-06-11,0,False,Sealy,own,2017,6,23,1,3.5,3.5
ZA-FS,2017-06-18,0,False,Sealy,own,2017,6,24,1,3.5,3.5
ZA-FS,2017-06-25,0,False,Sealy,own,2017,6,25,1,3.5,3.5
ZA-FS,2017-07-02,0,False,Sealy,own,2017,7,26,1,3.5,3.5
ZA-FS,2017-07-09,0,False,Sealy,own,2017,7,27,1,3.5,3.5
ZA-FS,2017-07-16,0,False,Sealy,own,2017,7,28,1,3.5,3.5
ZA-FS,2017-07-23,0,False,Sealy,own,2017,7,29,1,3.5,3.5
ZA-FS,2017-07-30,0,False,Sealy,own,2017,7,30,1,3.5,3.5
ZA-FS,2017-08-06,0,False,Sealy,own,2017,8,31,1,3.5,3.5
ZA-FS,2017-08-13,0,False,Sealy,own,2017,8,32,1,3.5,3.5
ZA-FS,2017-08-20,0,False,Sealy,own,2017,8,33,1,3.5,3.5
ZA-FS,2017-08-27,0,False,Sealy,own,2017,8,34,1,3.5,3.5
ZA-FS,2017-09-03,0,False,Sealy,own,2017,9,35,1,3.5,3.5
ZA-FS,2017-09-10,0,False,Sealy,own,2017,9,36,1,3.5,3.5
ZA-FS,2017-09-17,0,False,Sealy,own,2017,9,37,1,3.5,3.5
ZA-FS,2017-09-24,0,False,Sealy,own,2017,9,38,1,3.5,3.5
ZA-FS,2017-10-01,0,False,Sealy,own,2017,10,39,1,3.5,3.5
ZA-FS,2017-10-08,0,False,Sealy,own,2017,10,40,1,3.5,3.5
ZA-FS,2017-10-15,0,False,Sealy,own,2017,10,41,1,3.5,3.5
ZA-FS,2017-10-22,0,False,Sealy,own,2017,10,42,1,3.5,3.5
ZA-FS,2017-10-29,0,False,Sealy,own,2017,10,43,1,3.5,3.5
ZA-FS,2017-11-05,0,False,Sealy,own,2017,11,44,1,3.5,3.5
ZA-FS,2017-11-12,0,False,Sealy,own,2017,11,45,1,3.5,3.5
ZA-FS,2017-11-19,0,False,Sealy,own,2017,11,46,1,3.5,3.5
ZA-FS,2017-11-26,100,False,Sealy,own,2017,11,47,0,3.5,100.0
ZA-FS,2017-12-03,0,False,Sealy,own,2017,12,48,1,3.5,3.5
ZA-FS,2017-12-10,0,False,Sealy,own,2017,12,49,1,3.5,3.5
ZA-FS,2017-12-17,0,False,Sealy,own,2017,12,50,1,3.5,3.5
ZA-FS,2017-12-24,0,False,Sealy,own,2017,12,51,1,3.5,3.5
ZA-FS,2017-12-31,0,False,Sealy,own,2017,12,52,1,3.5,3.5
ZA-GT,2017-01-01,0,False,Sealy,own,2017,1,52,1,3.5,3.5
ZA-GT,2017-01-08,17,False,Sealy,own,2017,1,1,0,3.5,17.0
ZA-GT,2017-01-15,0,False,Sealy,own,2017,1,2,1,3.5,3.5
ZA-GT,2017-01-22,17,False,Sealy,own,2017,1,3,0,3.5,17.0
ZA-GT,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-GT,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-GT,2017-02-12,16,False,Sealy,own,2017,2,6,0,3.5,16.0
ZA-GT,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-GT,2017-02-26,65,False,Sealy,own,2017,2,8,0,3.5,65.0
ZA-GT,2017-03-05,16,False,Sealy,own,2017,3,9,0,3.5,16.0
ZA-GT,2017-03-12,17,False,Sealy,own,2017,3,10,0,3.5,17.0
ZA-GT,2017-03-19,36,False,Sealy,own,2017,3,11,0,3.5,36.0
ZA-GT,2017-03-26,17,False,Sealy,own,2017,3,12,0,3.5,17.0
ZA-GT,2017-04-02,17,False,Sealy,own,2017,4,13,0,3.5,17.0
ZA-GT,2017-04-09,19,False,Sealy,own,2017,4,14,0,3.5,19.0
ZA-GT,2017-04-16,38,False,Sealy,own,2017,4,15,0,3.5,38.0
ZA-GT,2017-04-23,38,False,Sealy,own,2017,4,16,0,3.5,38.0
ZA-GT,2017-04-30,35,False,Sealy,own,2017,4,17,0,3.5,35.0
ZA-GT,2017-05-07,34,False,Sealy,own,2017,5,18,0,3.5,34.0
ZA-GT,2017-05-14,19,False,Sealy,own,2017,5,19,0,3.5,19.0
ZA-GT,2017-05-21,0,False,Sealy,own,2017,5,20,1,3.5,3.5
ZA-GT,2017-05-28,19,False,Sealy,own,2017,5,21,0,3.5,19.0
ZA-GT,2017-06-04,18,False,Sealy,own,2017,6,22,0,3.5,18.0
ZA-GT,2017-06-11,19,False,Sealy,own,2017,6,23,0,3.5,19.0
ZA-GT,2017-06-18,0,False,Sealy,own,2017,6,24,1,3.5,3.5
ZA-GT,2017-06-25,0,False,Sealy,own,2017,6,25,1,3.5,3.5
ZA-GT,2017-07-02,18,False,Sealy,own,2017,7,26,0,3.5,18.0
ZA-GT,2017-07-09,55,False,Sealy,own,2017,7,27,0,3.5,55.0
ZA-GT,2017-07-16,19,False,Sealy,own,2017,7,28,0,3.5,19.0
ZA-GT,2017-07-23,0,False,Sealy,own,2017,7,29,1,3.5,3.5
ZA-GT,2017-07-30,34,False,Sealy,own,2017,7,30,0,3.5,34.0
ZA-GT,2017-08-06,35,False,Sealy,own,2017,8,31,0,3.5,35.0
ZA-GT,2017-08-13,35,False,Sealy,own,2017,8,32,0,3.5,35.0
ZA-GT,2017-08-20,52,False,Sealy,own,2017,8,33,0,3.5,52.0
ZA-GT,2017-08-27,0,False,Sealy,own,2017,8,34,1,3.5,3.5
ZA-GT,2017-09-03,18,False,Sealy,own,2017,9,35,0,3.5,18.0
ZA-GT,2017-09-10,54,False,Sealy,own,2017,9,36,0,3.5,54.0
ZA-GT,2017-09-17,0,False,Sealy,own,2017,9,37,1,3.5,3.5
ZA-GT,2017-09-24,20,False,Sealy,own,2017,9,38,0,3.5,20.0
ZA-GT,2017-10-01,18,False,Sealy,own,2017,10,39,0,3.5,18.0
ZA-GT,2017-10-08,18,False,Sealy,own,2017,10,40,0,3.5,18.0
ZA-GT,2017-10-15,36,False,Sealy,own,2017,10,41,0,3.5,36.0
ZA-GT,2017-10-22,18,False,Sealy,own,2017,10,42,0,3.5,18.0
ZA-GT,2017-10-29,36,False,Sealy,own,2017,10,43,0,3.5,36.0
ZA-GT,2017-11-05,18,False,Sealy,own,2017,11,44,0,3.5,18.0
ZA-GT,2017-11-12,75,False,Sealy,own,2017,11,45,0,3.5,75.0
ZA-GT,2017-11-19,19,False,Sealy,own,2017,11,46,0,3.5,19.0
ZA-GT,2017-11-26,97,False,Sealy,own,2017,11,47,0,3.5,97.0
ZA-GT,2017-12-03,0,False,Sealy,own,2017,12,48,1,3.5,3.5
ZA-GT,2017-12-10,82,False,Sealy,own,2017,12,49,0,3.5,82.0
ZA-GT,2017-12-17,0,False,Sealy,own,2017,12,50,1,3.5,3.5
ZA-GT,2017-12-24,28,False,Sealy,own,2017,12,51,0,3.5,28.0
ZA-GT,2017-12-31,0,False,Sealy,own,2017,12,52,1,3.5,3.5
ZA-NL,2017-01-01,50,False,Sealy,own,2017,1,52,0,3.5,50.0
ZA-NL,2017-01-08,0,False,Sealy,own,2017,1,1,1,3.5,3.5
ZA-NL,2017-01-15,50,False,Sealy,own,2017,1,2,0,3.5,50.0
ZA-NL,2017-01-22,0,False,Sealy,own,2017,1,3,1,3.5,3.5
ZA-NL,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-NL,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-NL,2017-02-12,0,False,Sealy,own,2017,2,6,1,3.5,3.5
ZA-NL,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-NL,2017-02-26,48,False,Sealy,own,2017,2,8,0,3.5,48.0
ZA-NL,2017-03-05,0,False,Sealy,own,2017,3,9,1,3.5,3.5
ZA-NL,2017-03-12,0,False,Sealy,own,2017,3,10,1,3.5,3.5
ZA-NL,2017-03-19,0,False,Sealy,own,2017,3,11,1,3.5,3.5
ZA-NL,2017-03-26,0,False,Sealy,own,2017,3,12,1,3.5,3.5
ZA-NL,2017-04-02,0,False,Sealy,own,2017,4,13,1,3.5,3.5
ZA-NL,2017-04-09,0,False,Sealy,own,2017,4,14,1,3.5,3.5
ZA-NL,2017-04-16,0,False,Sealy,own,2017,4,15,1,3.5,3.5
ZA-NL,2017-04-23,0,False,Sealy,own,2017,4,16,1,3.5,3.5
ZA-NL,2017-04-30,0,False,Sealy,own,2017,4,17,1,3.5,3.5
ZA-NL,2017-05-07,49,False,Sealy,own,2017,5,18,0,3.5,49.0
ZA-NL,2017-05-14,0,False,Sealy,own,2017,5,19,1,3.5,3.5
ZA-NL,2017-05-21,0,False,Sealy,own,2017,5,20,1,3.5,3.5
ZA-NL,2017-05-28,53,False,Sealy,own,2017,5,21,0,3.5,53.0
ZA-NL,2017-06-04,0,False,Sealy,own,2017,6,22,1,3.5,3.5
ZA-NL,2017-06-11,0,False,Sealy,own,2017,6,23,1,3.5,3.5
ZA-NL,2017-06-18,0,False,Sealy,own,2017,6,24,1,3.5,3.5
ZA-NL,2017-06-25,0,False,Sealy,own,2017,6,25,1,3.5,3.5
ZA-NL,2017-07-02,54,False,Sealy,own,2017,7,26,0,3.5,54.0
ZA-NL,2017-07-09,0,False,Sealy,own,2017,7,27,1,3.5,3.5
ZA-NL,2017-07-16,0,False,Sealy,own,2017,7,28,1,3.5,3.5
ZA-NL,2017-07-23,0,False,Sealy,own,2017,7,29,1,3.5,3.5
ZA-NL,2017-07-30,0,False,Sealy,own,2017,7,30,1,3.5,3.5
ZA-NL,2017-08-06,0,False,Sealy,own,2017,8,31,1,3.5,3.5
ZA-NL,2017-08-13,0,False,Sealy,own,2017,8,32,1,3.5,3.5
ZA-NL,2017-08-20,0,False,Sealy,own,2017,8,33,1,3.5,3.5
ZA-NL,2017-08-27,47,False,Sealy,own,2017,8,34,0,3.5,47.0
ZA-NL,2017-09-03,0,False,Sealy,own,2017,9,35,1,3.5,3.5
ZA-NL,2017-09-10,0,False,Sealy,own,2017,9,36,1,3.5,3.5
ZA-NL,2017-09-17,0,False,Sealy,own,2017,9,37,1,3.5,3.5
ZA-NL,2017-09-24,0,False,Sealy,own,2017,9,38,1,3.5,3.5
ZA-NL,2017-10-01,48,False,Sealy,own,2017,10,39,0,3.5,48.0
ZA-NL,2017-10-08,0,False,Sealy,own,2017,10,40,1,3.5,3.5
ZA-NL,2017-10-15,0,False,Sealy,own,2017,10,41,1,3.5,3.5
ZA-NL,2017-10-22,0,False,Sealy,own,2017,10,42,1,3.5,3.5
ZA-NL,2017-10-29,0,False,Sealy,own,2017,10,43,1,3.5,3.5
ZA-NL,2017-11-05,0,False,Sealy,own,2017,11,44,1,3.5,3.5
ZA-NL,2017-11-12,0,False,Sealy,own,2017,11,45,1,3.5,3.5
ZA-NL,2017-11-19,51,False,Sealy,own,2017,11,46,0,3.5,51.0
ZA-NL,2017-11-26,0,False,Sealy,own,2017,11,47,1,3.5,3.5
ZA-NL,2017-12-03,0,False,Sealy,own,2017,12,48,1,3.5,3.5
ZA-NL,2017-12-10,0,False,Sealy,own,2017,12,49,1,3.5,3.5
ZA-NL,2017-12-17,52,False,Sealy,own,2017,12,50,0,3.5,52.0
ZA-NL,2017-12-24,0,False,Sealy,own,2017,12,51,1,3.5,3.5
ZA-NL,2017-12-31,49,False,Sealy,own,2017,12,52,0,3.5,49.0
ZA-LP,2017-01-01,0,False,Sealy,own,2017,1,52,1,3.5,3.5
ZA-LP,2017-01-08,0,False,Sealy,own,2017,1,1,1,3.5,3.5
ZA-LP,2017-01-15,0,False,Sealy,own,2017,1,2,1,3.5,3.5
ZA-LP,2017-01-22,0,False,Sealy,own,2017,1,3,1,3.5,3.5
ZA-LP,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-LP,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-LP,2017-02-12,0,False,Sealy,own,2017,2,6,1,3.5,3.5
ZA-LP,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-LP,2017-02-26,0,False,Sealy,own,2017,2,8,1,3.5,3.5
ZA-LP,2017-03-05,0,False,Sealy,own,2017,3,9,1,3.5,3.5
ZA-LP,2017-03-12,0,False,Sealy,own,2017,3,10,1,3.5,3.5
ZA-LP,2017-03-19,0,False,Sealy,own,2017,3,11,1,3.5,3.5
ZA-LP,2017-03-26,0,False,Sealy,own,2017,3,12,1,3.5,3.5
ZA-LP,2017-04-02,0,False,Sealy,own,2017,4,13,1,3.5,3.5
ZA-LP,2017-04-09,0,False,Sealy,own,2017,4,14,1,3.5,3.5
ZA-LP,2017-04-16,0,False,Sealy,own,2017,4,15,1,3.5,3.5
ZA-LP,2017-04-23,0,False,Sealy,own,2017,4,16,1,3.5,3.5
ZA-LP,2017-04-30,0,False,Sealy,own,2017,4,17,1,3.5,3.5
ZA-LP,2017-05-07,0,False,Sealy,own,2017,5,18,1,3.5,3.5
ZA-LP,2017-05-14,0,False,Sealy,own,2017,5,19,1,3.5,3.5
ZA-LP,2017-05-21,0,False,Sealy,own,2017,5,20,1,3.5,3.5
ZA-LP,2017-05-28,0,False,Sealy,own,2017,5,21,1,3.5,3.5
ZA-LP,2017-06-04,0,False,Sealy,own,2017,6,22,1,3.5,3.5
ZA-LP,2017-06-11,0,False,Sealy,own,2017,6,23,1,3.5,3.5
ZA-LP,2017-06-18,0,False,Sealy,own,2017,6,24,1,3.5,3.5
ZA-LP,2017-06-25,0,False,Sealy,own,2017,6,25,1,3.5,3.5
ZA-LP,2017-07-02,0,False,Sealy,own,2017,7,26,1,3.5,3.5
ZA-LP,2017-07-09,0,False,Sealy,own,2017,7,27,1,3.5,3.5
ZA-LP,2017-07-16,0,False,Sealy,own,2017,7,28,1,3.5,3.5
ZA-LP,2017-07-23,0,False,Sealy,own,2017,7,29,1,3.5,3.5
ZA-LP,2017-07-30,0,False,Sealy,own,2017,7,30,1,3.5,3.5
ZA-LP,2017-08-06,0,False,Sealy,own,2017,8,31,1,3.5,3.5
ZA-LP,2017-08-13,0,False,Sealy,own,2017,8,32,1,3.5,3.5
ZA-LP,2017-08-20,0,False,Sealy,own,2017,8,33,1,3.5,3.5
ZA-LP,2017-08-27,0,False,Sealy,own,2017,8,34,1,3.5,3.5
ZA-LP,2017-09-03,0,False,Sealy,own,2017,9,35,1,3.5,3.5
ZA-LP,2017-09-10,0,False,Sealy,own,2017,9,36,1,3.5,3.5
ZA-LP,2017-09-17,0,False,Sealy,own,2017,9,37,1,3.5,3.5
ZA-LP,2017-09-24,0,False,Sealy,own,2017,9,38,1,3.5,3.5
ZA-LP,2017-10-01,0,False,Sealy,own,2017,10,39,1,3.5,3.5
ZA-LP,2017-10-08,0,False,Sealy,own,2017,10,40,1,3.5,3.5
ZA-LP,2017-10-15,0,False,Sealy,own,2017,10,41,1,3.5,3.5
ZA-LP,2017-10-22,0,False,Sealy,own,2017,10,42,1,3.5,3.5
ZA-LP,2017-10-29,0,False,Sealy,own,2017,10,43,1,3.5,3.5
ZA-LP,2017-11-05,0,False,Sealy,own,2017,11,44,1,3.5,3.5
ZA-LP,2017-11-12,0,False,Sealy,own,2017,11,45,1,3.5,3.5
ZA-LP,2017-11-19,0,False,Sealy,own,2017,11,46,1,3.5,3.5
ZA-LP,2017-11-26,0,False,Sealy,own,2017,11,47,1,3.5,3.5
ZA-LP,2017-12-03,0,False,Sealy,own,2017,12,48,1,3.5,3.5
ZA-LP,2017-12-10,0,False,Sealy,own,2017,12,49,1,3.5,3.5
ZA-LP,2017-12-17,0,False,Sealy,own,2017,12,50,1,3.5,3.5
ZA-LP,2017-12-24,100,False,Sealy,own,2017,12,51,0,3.5,100.0
ZA-LP,2017-12-31,0,False,Sealy,own,2017,12,52,1,3.5,3.5
ZA-MP,2017-01-01,0,False,Sealy,own,2017,1,52,1,3.5,3.5
ZA-MP,2017-01-08,0,False,Sealy,own,2017,1,1,1,3.5,3.5
ZA-MP,2017-01-15,0,False,Sealy,own,2017,1,2,1,3.5,3.5
ZA-MP,2017-01-22,0,False,Sealy,own,2017,1,3,1,3.5,3.5
ZA-MP,2017-01-29,0,False,Sealy,own,2017,1,4,1,3.5,3.5
ZA-MP,2017-02-05,0,False,Sealy,own,2017,2,5,1,3.5,3.5
ZA-MP,2017-02-12,0,False,Sealy,own,2017,2,6,1,3.5,3.5
ZA-MP,2017-02-19,0,False,Sealy,own,2017,2,7,1,3.5,3.5
ZA-MP,2017-02-26,0,False,Sealy,own,2017,2,8,1,3.5,3.5
ZA-MP,2017-03-05,0,False,Sealy,own,2017,3,9,1,3.5,3.5
ZA-MP,2017-03-12,0,False,Sealy,own,2017,3,10,1,3.5,3.5
ZA-MP,2017-03-19,0,False,Sealy,own,2017,3,11,1,3.5,3.5
ZA-MP,2017-03-26,0,False,Sealy,own,2017,3,12,1,3.5,3.5
ZA-MP,2017-04-02,0,False,Sealy,own,2017,4,13,1,3.5,3.5
ZA-MP,2017-04-09,0,False,Sealy,own,2017,4,14,1,3.5,3.5
ZA-MP,2017-04-16,0,False,Sealy,own,2017,4,15,1,3.5,3.5
