area,date,interest,sealy,isPartial,brand,super_brand,year,month,week,is_zero
ZA-FS,2019-03-03,0,0,False,Rest Assured,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Serta,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Simmons,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Tempur,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Dreamland,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Dunlopillo,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Forty Winks,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,Sleepmasters,competitor_brand,2019,3,9,1
ZA-FS,2019-03-03,0,0,False,mattress,other,2019,3,9,1
ZA-FS,2019-03-03,24,0,False,bed,other,2019,3,9,0
ZA-FS,2019-03-10,100,100,False,Sealy,own,2019,3,10,0
ZA-FS,2019-03-10,0,100,False,Edblo,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,King Koil,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,King Coil,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Slumber Land,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,sealy posturepedic,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Slumberland,own,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Ashleigh's,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Ashleighs,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Forgeron,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Restonic,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,99,99,False,Cloud 9,competitor_brand,2019,3,10,0
ZA-FS,2019-03-10,0,100,False,Cloud Nine,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Rest Assured,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Serta,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Simmons,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Tempur,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Dreamland,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Dunlopillo,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,100,False,Forty Winks,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,0,61,False,Sleepmasters,competitor_brand,2019,3,10,1
ZA-FS,2019-03-10,37,37,False,mattress,other,2019,3,10,0
ZA-FS,2019-03-10,100,25,False,bed,other,2019,3,10,0
ZA-FS,2019-03-17,0,0,False,Sealy,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Edblo,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,King Koil,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,King Coil,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Slumber Land,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,sealy posturepedic,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Slumberland,own,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Ashleigh's,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Ashleighs,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Forgeron,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Restonic,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Cloud 9,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Cloud Nine,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Rest Assured,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Serta,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Simmons,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Tempur,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Dreamland,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Dunlopillo,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Forty Winks,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,0,0,False,Sleepmasters,competitor_brand,2019,3,11,1
ZA-FS,2019-03-17,39,0,False,mattress,other,2019,3,11,0
ZA-FS,2019-03-17,0,0,False,bed,other,2019,3,11,1
ZA-FS,2019-03-24,0,0,False,Sealy,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Edblo,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,King Koil,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,King Coil,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Slumber Land,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,sealy posturepedic,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Slumberland,own,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Ashleigh's,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Ashleighs,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Forgeron,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Restonic,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Cloud 9,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Cloud Nine,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Rest Assured,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Serta,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Simmons,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Tempur,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Dreamland,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Dunlopillo,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Forty Winks,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,Sleepmasters,competitor_brand,2019,3,12,1
ZA-FS,2019-03-24,0,0,False,mattress,other,2019,3,12,1
ZA-FS,2019-03-24,25,0,False,bed,other,2019,3,12,0
ZA-FS,2019-03-31,0,0,False,Sealy,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Edblo,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,King Koil,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,King Coil,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Slumber Land,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,sealy posturepedic,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Slumberland,own,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Ashleigh's,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Ashleighs,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Forgeron,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Restonic,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Cloud 9,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Cloud Nine,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Rest Assured,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Serta,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Simmons,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Tempur,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Dreamland,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Dunlopillo,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Forty Winks,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,Sleepmasters,competitor_brand,2019,3,13,1
ZA-FS,2019-03-31,0,0,False,mattress,other,2019,3,13,1
ZA-FS,2019-03-31,69,0,False,bed,other,2019,3,13,0
ZA-FS,2019-04-07,0,0,False,Sealy,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Edblo,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,King Koil,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,King Coil,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Slumber Land,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,sealy posturepedic,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Slumberland,own,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Ashleigh's,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Ashleighs,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Forgeron,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Restonic,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Cloud 9,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Cloud Nine,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Rest Assured,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Serta,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Simmons,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Tempur,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Dreamland,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Dunlopillo,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Forty Winks,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,0,0,False,Sleepmasters,competitor_brand,2019,4,14,1
ZA-FS,2019-04-07,35,0,False,mattress,other,2019,4,14,0
ZA-FS,2019-04-07,48,0,False,bed,other,2019,4,14,0
ZA-FS,2019-04-14,0,0,False,Sealy,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Edblo,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,King Koil,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,King Coil,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Slumber Land,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,sealy posturepedic,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Slumberland,own,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Ashleigh's,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Ashleighs,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Forgeron,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Restonic,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Cloud 9,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Cloud Nine,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Rest Assured,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Serta,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Simmons,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Tempur,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Dreamland,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Dunlopillo,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Forty Winks,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,Sleepmasters,competitor_brand,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,mattress,other,2019,4,15,1
ZA-FS,2019-04-14,0,0,False,bed,other,2019,4,15,1
ZA-FS,2019-04-21,0,0,False,Sealy,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Edblo,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,King Koil,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,King Coil,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Slumber Land,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,sealy posturepedic,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Slumberland,own,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Ashleigh's,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Ashleighs,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Forgeron,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Restonic,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Cloud 9,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Cloud Nine,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Rest Assured,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Serta,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Simmons,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Tempur,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Dreamland,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Dunlopillo,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Forty Winks,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,Sleepmasters,competitor_brand,2019,4,16,1
ZA-FS,2019-04-21,0,0,False,mattress,other,2019,4,16,1
ZA-FS,2019-04-21,52,0,False,bed,other,2019,4,16,0
ZA-FS,2019-04-28,0,0,False,Sealy,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Edblo,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,King Koil,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,King Coil,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Slumber Land,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,sealy posturepedic,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Slumberland,own,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Ashleigh's,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Ashleighs,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Forgeron,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Restonic,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Cloud 9,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Cloud Nine,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Rest Assured,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Serta,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Simmons,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Tempur,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Dreamland,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Dunlopillo,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Forty Winks,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,Sleepmasters,competitor_brand,2019,4,17,1
ZA-FS,2019-04-28,0,0,False,mattress,other,2019,4,17,1
ZA-FS,2019-04-28,25,0,False,bed,other,2019,4,17,0
ZA-FS,2019-05-05,0,0,False,Sealy,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Edblo,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,King Koil,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,King Coil,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Slumber Land,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,sealy posturepedic,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Slumberland,own,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Ashleigh's,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Ashleighs,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Forgeron,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Restonic,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Cloud 9,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Cloud Nine,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Rest Assured,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Serta,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Simmons,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Tempur,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Dreamland,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Dunlopillo,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Forty Winks,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,0,0,False,Sleepmasters,competitor_brand,2019,5,18,1
ZA-FS,2019-05-05,32,0,False,mattress,other,2019,5,18,0
ZA-FS,2019-05-05,44,0,False,bed,other,2019,5,18,0
ZA-FS,2019-05-12,0,0,False,Sealy,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Edblo,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,King Koil,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,King Coil,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Slumber Land,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,sealy posturepedic,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Slumberland,own,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Ashleigh's,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Ashleighs,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Forgeron,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Restonic,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Cloud 9,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Cloud Nine,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Rest Assured,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Serta,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Simmons,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Tempur,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Dreamland,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Dunlopillo,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Forty Winks,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,0,0,False,Sleepmasters,competitor_brand,2019,5,19,1
ZA-FS,2019-05-12,34,0,False,mattress,other,2019,5,19,0
ZA-FS,2019-05-12,0,0,False,bed,other,2019,5,19,1
ZA-FS,2019-05-19,0,0,False,Sealy,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Edblo,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,King Koil,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,King Coil,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Slumber Land,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,sealy posturepedic,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Slumberland,own,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Ashleigh's,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Ashleighs,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Forgeron,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Restonic,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Cloud 9,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Cloud Nine,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Rest Assured,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Serta,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Simmons,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Tempur,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Dreamland,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Dunlopillo,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Forty Winks,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,0,0,False,Sleepmasters,competitor_brand,2019,5,20,1
ZA-FS,2019-05-19,34,0,False,mattress,other,2019,5,20,0
ZA-FS,2019-05-19,47,0,False,bed,other,2019,5,20,0
ZA-FS,2019-05-26,0,0,False,Sealy,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Edblo,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,King Koil,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,King Coil,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Slumber Land,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,sealy posturepedic,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Slumberland,own,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Ashleigh's,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Ashleighs,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Forgeron,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Restonic,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Cloud 9,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Cloud Nine,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Rest Assured,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Serta,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Simmons,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Tempur,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Dreamland,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Dunlopillo,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Forty Winks,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,Sleepmasters,competitor_brand,2019,5,21,1
ZA-FS,2019-05-26,0,0,False,mattress,other,2019,5,21,1
ZA-FS,2019-05-26,69,0,False,bed,other,2019,5,21,0
ZA-FS,2019-06-02,0,0,False,Sealy,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Edblo,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,King Koil,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,King Coil,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Slumber Land,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,sealy posturepedic,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Slumberland,own,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Ashleigh's,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Ashleighs,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Forgeron,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Restonic,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Cloud 9,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Cloud Nine,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Rest Assured,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Serta,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Simmons,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Tempur,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Dreamland,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Dunlopillo,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Forty Winks,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,Sleepmasters,competitor_brand,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,mattress,other,2019,6,22,1
ZA-FS,2019-06-02,0,0,False,bed,other,2019,6,22,1
ZA-FS,2019-06-09,0,0,False,Sealy,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Edblo,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,King Koil,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,King Coil,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Slumber Land,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,sealy posturepedic,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Slumberland,own,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Ashleigh's,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Ashleighs,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Forgeron,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Restonic,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Cloud 9,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Cloud Nine,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Rest Assured,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Serta,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Simmons,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Tempur,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Dreamland,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Dunlopillo,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Forty Winks,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,Sleepmasters,competitor_brand,2019,6,23,1
ZA-FS,2019-06-09,0,0,False,mattress,other,2019,6,23,1
ZA-FS,2019-06-09,23,0,False,bed,other,2019,6,23,0
ZA-FS,2019-06-16,0,0,False,Sealy,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Edblo,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,King Koil,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,King Coil,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Slumber Land,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,sealy posturepedic,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Slumberland,own,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Ashleigh's,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Ashleighs,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Forgeron,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Restonic,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Cloud 9,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Cloud Nine,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Rest Assured,competitor_brand,2019,6,24,1
ZA-FS,2019-06-16,0,0,False,Serta,competitor_brand,2019,6,24,1
